Company Name,Website,City,Address,Company Stage,Focus Areas,Description,Validation_Source,original_index,Google_Address,Google_Name,Google_Website,Confidence_Score,Latitude,Longitude
Codexis,https://www.codexis.com/,Redwood City,,,Enzymatic Manufacturing of siRNA Therapeutics,,BPG,632,"400 Penobscot Dr, Redwood City, CA 94063, USA","Codexis, Inc.",http://www.codexis.com/,0.9999999999999999,37.5005188,-122.2168244
Cognixion,https://www.cognixion.com/,Santa Barbara,,,Brain-Computer Interface,,BPG,633,"24 E Cota St Suite 101, Santa Barbara, CA 93101, USA",Cognixion,https://www.cognixion.com/speakprose,0.9999999999999999,34.4183118,-119.6959142
Cognos Therapeutics,https://cognosthx.com/,Los Angeles,,,Implantable device for the metronomic delivery of therapeutics for neuropathic disease mitigation,,BPG,634,"10604 S La Cienega Blvd, Inglewood, CA 90304, USA","Cognos Therapeutics, Inc",https://cognosthx.com/,0.9999999999999999,33.9398919,-118.3698635
Cognuse Neuroscience,http://www.cognuse.com/,San Diego,,,Software Systems,,BPG,635,"3210 Merryfield Row, San Diego, CA 92121, USA",Cognuse Inc,http://www.cognuse.com,0.9480000000000001,32.9008574,-117.2343912
Coherus Oncology,https://www.coherus.com/,Redwood City,,,"Biologics, Biosimilars",,BPG,637,"333 Twin Dolphin Dr #600, Redwood City, CA 94065, USA",Coherus BioSciences,http://www.coherus.com/,0.9340430622009569,37.52214499999999,-122.2575535
Collaborative Drug Discovery,https://www.collaborativedrug.com/,Burlingame,,,Biological & Chemical Database,,BPG,639,"1633 Old Bayshore Hwy # 342, Burlingame, CA 94010, USA",Collaborative Drug Discovery,https://www.collaborativedrug.com/,0.9999999999999999,37.5993997,-122.3696068
Color,https://www.color.com/,Burlingame,,,"Genetic testing, direct to consumer",,BPG,640,"831 Mitten Rd #100, Burlingame, CA 94010, USA",Color Health,https://www.color.com/,0.9533333333333333,37.6015837,-122.372944
Compact Cath,https://www.compactcath.com/,Redwood City,,,Catheter,,BPG,642,"1755 E Bayshore Rd Suite 10A & 10B, Redwood City, CA 94063, USA",CompactCath Inc.,http://www.compactcath.com/,0.9933333333333333,37.4896083,-122.2098106
Comparative Biosciences,https://www.compbio.com/,Sunnyvale,,,"GLP and non-GLP preclinical toxicology, efficacy, pharmacology, histopathology, and safety studies on all laboratory species.",,BPG,643,"786 Lucerne Dr, Sunnyvale, CA 94085, USA",Comparative Bioscience,https://www.compbio.com/,0.9965217391304347,37.3791751,-122.0135176
Complete Genomics,https://www.completegenomics.com/,San Jose,,,Genomic Studies,,BPG,644,"2904 Orchard Pkwy, San Jose, CA 95134, USA",Complete Genomics,http://www.completegenomics.com/,0.9999999999999999,37.3914021,-121.9360754
Concentric Analgesics,https://www.concentricanalgesics.com/,San Francisco,,,Drug discovery & development,,BPG,647,"101 California St UNIT 1210, San Francisco, CA 94111, USA","Concentric Analgesics, Inc.",https://www.concentricanalgesics.com/,0.9999999999999999,37.7927653,-122.3979675
Confidence Pharmaceutical Research,https://confidenceresearch.com/,Burlingame,,,Clinical Research,,BPG,650,"702 Marshall St STE 300, Redwood City, CA 94063, USA",Confidence Pharmaceutical Research LLC,https://confidenceresearch.com/,0.9999999999999999,37.4873741,-122.2279778
Confluent Medical Technologies,https://confluentmedical.com/,Fremont,,,"Contract Medical Devices, Nitinol, Catheters, Textiles",,BPG,651,"47533 Westinghouse Dr, Fremont, CA 94539, USA",Confluent Medical Technologies,http://www.confluentmedical.com/,0.9999999999999999,37.479751,-121.9269011
Contineum Therapeutics,https://contineum-tx.com/,San Diego,,,Small Molecule for MS,,BPG,653,"3565 General Atomics Ct, San Diego, CA 92121, USA","Contineum Therapeutics, Inc.",https://www.contineum-tx.com/,0.9999999999999999,32.8937423,-117.2372058
Convergent Genomics,https://convergentgenomics.com/,South SF,,,Clear and actionable insights on cancer,,BPG,654,"425 Eccles Ave, South San Francisco, CA 94080, USA",Convergent Genomics,http://www.convergentgenomics.com/,0.9999999999999999,37.6578104,-122.3957201
Copan Diagnostics,https://www.copanusa.com/,Murrieta,,,"Specimen Processing, Digital Microbiology",,BPG,656,"26055 Jefferson Ave, Murrieta, CA 92562, USA",Copan Diagnostics,https://www.copanusa.com/,0.9999999999999999,33.5376661,-117.1846967
CorDx,https://cordx.com/,San Diego,,,Diagnostics,,BPG,657,"9540 Waples St Unit C, San Diego, CA 92121, USA",CorDx Inc,https://www.cordx.com/,0.9999999999999999,32.90332679999999,-117.1829507
Corcept Therapeutics,https://corcept.com/,Redwood City,,,Small Molecules,,BPG,658,"101 Redwood Shores Pkwy, Redwood City, CA 94065, USA",Corcept Therapeutics Inc,http://www.corcept.com/,0.9999999999999999,37.5186953,-122.2534663
Cordance Medical,https://cordancemedical.com/,Mountain View,,,Non-invasive Device Opening Blood-Brain Barrier,,BPG,659,"2483 Old Middlefield Way, Mountain View, CA 94043, USA",Cordance Medical,https://cordancemedical.com/,0.9999999999999999,37.4142337,-122.0991463
Corentec,https://corentec-usa.com/,Laguna Hills,,,Orthopedics,,BPG,660,"23181 Verdugo Dr, Laguna Hills, CA 92653, USA",Corentec America INC,http://corentec-usa.com/,0.9600000000000001,33.6257661,-117.7301653
Correlia Biosystems,https://correliabio.com/,Berkeley,,,Streamlined proteomic / pharmaceutical assay platforms,,BPG,661,"626 Bancroft Way Suite A, Berkeley, CA 94710, USA",Correlia Biosystems,http://www.correliabio.com/,0.9999999999999999,37.8615024,-122.2995952
Cortechs.ai,https://www.cortechs.ai/,San Diego,,,Imaging technology,,BPG,663,"5060 Shoreham Pl, San Diego, CA 92122, USA",Cortechs Labs,http://www.cortechslabs.com/,0.884,32.8519811,-117.1857075
Corvus Pharmaceuticals,https://www.corvuspharma.com/,Burlingame,,,Immuno-oncology,,BPG,665,"901 Gateway Blvd, South San Francisco, CA 94080, USA","Corvus Pharmaceuticals, Inc.",http://www.corvuspharma.com/contact/,0.9999999999999999,37.6614231,-122.397587
Cosmo Bio,https://www.cosmobiousa.com/,Carlsbad,,,Lab Reagents,,BPG,666,"2792 Loker Ave W Suite 101, Carlsbad, CA 92010, USA","Cosmo Bio USA, Inc.",https://www.cosmobiousa.com/,0.9507692307692307,33.13234380000001,-117.2534577
Countable Labs,https://countablelabs.com/,Palo Alto,,,Identifying Rare Events in PCR Workflow,,BPG,668,"1810 Embarcadero Rd ste 200, Palo Alto, CA 94303, USA",Countable Labs,http://countablelabs.com/,0.9999999999999999,37.4505705,-122.1148977
Counterpoint Biomedica,https://counterpointbiomedica.com/,Santa Monica,,,Proprietary Tumor-Targeting Platforms and Precision Cancer Diagnostics,,BPG,669,"1396 Poinsettia Ave, Vista, CA 92081, USA","Counterpoint Biomedica, LLC",http://counterpointbiomedica.com/,0.9999999999999999,33.1371257,-117.2225313
Create Biosciences,https://createbiosciences.com/,San Diego,,,Contract Work,,BPG,670,"8320 Miramar Mall, San Diego, CA 92121, USA",Create Biosciences,http://www.createbiosciences.com/,0.9999999999999999,32.8792243,-117.1840992
Credence MedSystems,https://www.credencemed.com/,Menlo Park,,,Prefilled safety syringe,,BPG,671,"1430 O'Brien Dr, Menlo Park, CA 94025, USA",Credence MedSystems,https://www.credencemed.com/contact/,0.9999999999999999,37.4760645,-122.1444122
Creyon Bio,https://creyon.com/,Carlsbad,,,Oligonucleotide-based Medicines,,BPG,672,"3240 Grey Hawk Ct, Carlsbad, CA 92010, USA",Creyon Bio,https://creyonbio.com/,0.9,33.1310406,-117.2331581
Crinetics Pharmaceuticals,https://crinetics.com/,San Diego,,,Small Molecules,,BPG,673,"6055 Lusk Blvd, San Diego, CA 92121, USA",Crinetics Pharmaceuticals,https://crinetics.com/?utm_source=google_my_business&utm_medium=referral&utm_campaign=search,0.9999999999999999,32.8979026,-117.1941907
Crown Bioscience,https://www.crownbio.com,San Diego,,,Drug Development,,BPG,675,"16550 W Bernardo Dr Building 5, Suite 525, San Diego, CA 92127, USA",Crown Bioscience,https://www.crownbio.com/,0.9999999999999999,33.0195771,-117.0874867
Cullgen,https://www.cullgen.com/,San Diego,,,Protein Degradation Technology,,BPG,678,"12730 High Bluff Dr, San Diego, CA 92130, USA",Cullgen,https://www.cullgen.com/contact,0.9999999999999999,32.9494699,-117.2414776
Culture Biosciences,https://www.culturebiosciences.com/,South SF,,,Contract Fermentation,,BPG,679,"233 E Grand Ave., South San Francisco, CA 94080, USA",Culture Biosciences,https://www.culturebiosciences.com/,0.9999999999999999,37.6550167,-122.3969432
CuraSen Therapeutics,https://www.curasen.com/,San Carlos,,,Small Molecules,,BPG,681,"930 Brittan Ave, San Carlos, CA 94070, USA",CuraSen,https://www.curasen.com/contact/,0.9999999999999999,37.5033721,-122.2492724
CureMetrix,https://curemetrix.com/,San Diego,,,Breast Health Imaging,,BPG,682,"402 W Broadway Suite 400, San Diego, CA 92101, USA",CureMetrix,https://curemetrix.com/,0.9999999999999999,32.716243,-117.166963
Curebase,https://www.curebase.ai/,San Francisco,,,Clinical Software,,BPG,683,"548 Market St PMB 86319, San Francisco, CA 94104, USA",Curebase,https://www.curebase.com/,0.9,37.7900688,-122.4007436
Cureline,https://www.cureline.com/,South SF,,,"Global Biobank, Human Biospecimen Research Services",,BPG,684,"6000 Shoreline Ct #102, South San Francisco, CA 94080, USA",Cureline,http://www.cureline.com/,0.9999999999999999,37.6703033,-122.389801
Curematch,https://www.curematch.com/,San Diego,,,Cancer Treatment Predictive Analysis,,BPG,685,"9920 Pacific Heights Blvd Suite 150, San Diego, CA 92121, USA",CureMatch,http://www.curematch.com/,0.9999999999999999,32.9000079,-117.1903523
Curia (company),http://curiaglobal.com,,,,,"Curia (formerly AMRI or Albany Molecular Research Inc.) is a contract research and manufacturing organization that provides drug discovery, development, cGMP manufacturing and aseptic fill and fini...",Wikipedia,686,"21021 Corsair Blvd, Hayward, CA 94545, USA",Curia (formerly Lake Pharma),http://www.curiaglobal.com/,0.9410526315789473,37.6557349,-122.1254539
Curio Bioscience,https://curiobioscience.com/,Palo Alto,,,High Resolution Spatial Biology,,BPG,687,"4030 Fabian Way, Palo Alto, CA 94303, USA",Curio Bioscience,http://curiobioscience.com/,0.9999999999999999,37.4209789,-122.1035757
Cyagen Biosciences,https://www.cyagen.com/,Santa Clara,,,"Contract research; Rodent models, DNA vectors, Stem Cell Products",,BPG,689,"2255 Martin Ave, Santa Clara, CA 95050, USA",Cyagen,http://www.cyagen.com/us/en,0.9466666666666667,37.3678281,-121.9626912
Cytek Biosciences,https://cytekbio.com/,Fremont,,,Flow Cytometers,,BPG,694,"47215 Lakeview Blvd, Fremont, CA 94538, USA",Cytek Biosciences,https://cytekbio.com/,0.9999999999999999,37.4751344,-121.9339936
Cytokinetics,https://cytokinetics.com/,South SF,,,Small Molecules,,BPG,695,"350 Oyster Point Blvd, South San Francisco, CA 94080, USA",Cytokinetics,http://www.cytokinetics.com/,0.9999999999999999,37.6618854,-122.3847202
Cytologics,https://cytologicsbio.com/,San Diego,,,"Human primary cells for biomedical research, drug discovery and diagnostic development.",,BPG,696,"4231 Balboa Ave, San Diego, CA 92117, USA",Cytologics,https://cytologicsbio.com/,0.9999999999999999,32.8112772,-117.1997988
CytomX Therapeutics,https://cytomx.com/,South SF,,,"Protease-Activated Antibodies, 'Probodies'",,BPG,697,"151 Oyster Point Blvd #400, South San Francisco, CA 94080, USA",CytomX Therapeutics,http://cytomx.com/,0.9999999999999999,37.66364859999999,-122.394402
Cytovale,https://cytovale.com/,South SF,,,Sepsis Detection,,BPG,699,"2 Tower Pl, South San Francisco, CA 94080, USA",CytoVale,http://cytovale.com/,0.9999999999999999,37.6672795,-122.3967505
DC3 Therapeutics,https://dc3therapeutics.com/,South SF,,,Pre-clinical Contract Research,,BPG,700,"163 W Harris Ave, South San Francisco, CA 94080, USA",DC3 Therapeutics,http://www.dc3therapeutics.com/,0.9999999999999999,37.6509275,-122.4013086
DCN Dx,https://dcndx.com/,Carlsbad,,,"CDMO, dry chemistry, PCR, ELISA, microfluidics, lab-on-a-chip, microbiology, engineering",,BPG,701,"3193 Lionshead Ave Suite 200, Carlsbad, CA 92010, USA",DCN Dx,http://dcndx.com/,0.9999999999999999,33.1317725,-117.2383255
DDL,https://www.ddltesting.com/,Irvine,,,Device Testing,,BPG,702,"9400 Toledo Way, Irvine, CA 92618, USA",DDL Testing,https://www.ddltesting.com/,0.932121212121212,33.6554273,-117.7141478
DNAe,https://www.dnae.com/,Carlsbad,,,Next-gen Sequencing,,BPG,703,"1891 Rutherford Rd #100, Carlsbad, CA 92008, USA","DNA Electronics, Inc",http://www.dnae.com/,0.9315555555555556,33.1360084,-117.2841899
DNAnexus,https://www.dnanexus.com/,Mountain View,,,Cloud-based genomic analysis,,BPG,704,"1975 W El Camino Real #204, Mountain View, CA 94040, USA","DNAnexus, Inc.",https://www.dnanexus.com/,0.9999999999999999,37.3937705,-122.0990984
Danner Laboratory,https://dannerlab.com/,San Diego,,,Pathology Lab,,BPG,708,"5230 Carroll Canyon Rd UNIT 114, San Diego, CA 92121, USA","Danner Laboratory, Inc.",https://www.dannerlab.com/,0.9999999999999999,32.8916286,-117.1946207
Dark Horse Consulting,https://www.darkhorseconsultinggroup.com/,Walnut Creek,,,Cell & Gene Therapy Consulting,,BPG,709,"1255 Treat Blvd # 230, Walnut Creek, CA 94597, USA","Dark Horse Consulting, Inc.",https://www.darkhorseconsultinggroup.com/,0.9999999999999999,37.9274305,-122.0595081
Daré Bioscience,https://darebioscience.com/,San Diego,,,Women's Health,,BPG,711,"3655 Nobel Dr UNIT 260, San Diego, CA 92122, USA","Daré Bioscience, Inc.",http://www.darebioscience.com/,0.9999999999999999,32.8678388,-117.228356
Day One Biopharmaceuticals,https://www.dayonebio.com/,Brisbane,,,Cancer Treatments,,BPG,712,"1800 Sierra Point Pkwy #200, Brisbane, CA 94005, USA",Day One Biopharmaceuticals,https://www.dayonebio.com/,0.9999999999999999,37.6723538,-122.3859166
De Novo Software,https://denovosoftware.com/,Pasadena,,,Flow Cytometry and Image Cytometry Data Analysis Software,,BPG,713,"207 N Sierra Madre Blvd 1st Floor, Pasadena, CA 91107, USA",De Novo Software,http://www.denovosoftware.com/,0.9999999999999999,34.1504508,-118.0998315
Decision Sciences Medical,http://dsmedco.com/,Poway,,,Acoustic Coherent Tomography Imaging,,BPG,716,"12345 1st American Way, Poway, CA 92064, USA",Decision Sciences Medical Corporation,http://dsmedco.com/,0.9999999999999999,32.9417501,-117.0206514
Deep 6 AI,https://deep6.ai/,Pasadena,,,AI for Clinical Data,,BPG,717,"251 N Lake Ave suite 800, Pasadena, CA 91101, USA",Deep 6 AI,https://deep6.ai/,0.9999999999999999,34.1503529,-118.1325886
Deepcell,https://deepcell.com/,Menlo Park,,,Genetic Tests,,BPG,720,"1360 O'Brien Dr, Menlo Park, CA 94025, USA",Deepcell,https://deepcell.com/,0.9999999999999999,37.4759277,-122.1454208
Defined Bioscience,https://definedbioscience.com/,San Diego,,,Cell culture reagents and media from defined sources,,BPG,721,"6404 Nancy Ridge Dr, San Diego, CA 92121, USA","Defined Bioscience, Inc.",http://www.definedbioscience.com/,0.9999999999999999,32.8874499,-117.1828846
Delpor,https://delpor.com/,Brisbane,,,Drug Delivery System,,BPG,725,"150 N Hill Dr, Brisbane, CA 94005, USA","Delpor, Inc.",http://www.delpor.com/,0.9999999999999999,37.6918835,-122.405484
Delve Bio,https://www.delve.bio/,San Francisco,,,Metagenomic NGS Diagnostics,,BPG,726,"301 Howard St #1050, San Francisco, CA 94105, USA",Delve Technologies Inc.,https://delve.co/,0.8422222222222221,37.7896983,-122.3943378
Denali Therapeutics,https://www.denalitherapeutics.com/,South SF,,,"Neurodegenerative therapies, BBB-crossing antibody",,BPG,727,"161 Oyster Point Blvd, South San Francisco, CA 94080, USA",Denali Therapeutics,https://www.denalitherapeutics.com/,0.9999999999999999,37.6627924,-122.3943421
Denovicon Therapeutics,https://www.denovicontx.com/,La Jolla,,,Small Molecule Discovery,,BPG,728,"1130 Wall St #558, La Jolla, CA 92037, USA",Denovicon Therapeutics,https://www.denovicontx.com/,0.9999999999999999,32.84722680000001,-117.2727668
Denovo Biopharma,https://denovobiopharma.com/,San Diego,,,Biomarker technology,,BPG,729,"10240 Science Center Dr Ste 120, San Diego, CA 92121, USA",Denovo Biopharma,http://www.denovobiopharma.com/,0.9999999999999999,32.8909721,-117.2324752
DermTech,https://dermtech.com/,San Diego,,,Molecular Testing,,BPG,730,"12340 El Camino Real, San Diego, CA 92130, USA","DermTech Operations, Inc.",http://www.dermtech.com/,0.8536842105263158,32.9408588,-117.2412702
Dermata Therapeutics,https://www.dermatarx.com/,San Diego,,,Dermatology treatments,,BPG,731,"12340 El Camino Real UNIT 425, San Diego, CA 92130, USA",Dermata,http://dermatarx.com/,0.9999999999999999,32.9407995,-117.2411847
