Company Name,Website,City,Address,Company Stage,Focus Areas,Description,Validation_Source,original_index,Google_Address,Google_Name,Google_Website,Confidence_Score,Latitude,Longitude
Expert Chemical Analysis,http://ecalab.com/,San Diego,,,Analytical Testing & Consulting,,BPG,888,"10366 Roselle St Suite C, San Diego, CA 92121, USA",Expert Chemical Analysis,http://www.ecalab.com/,0.9999999999999999,32.8927506,-117.2178852
Expression Systems,https://expressionsystems.com/,Davis,,,Baculovirus Expression,,BPG,891,"2537 2nd St, Davis, CA 95618, USA",Expression Systems,https://expressionsystems.com/,0.9999999999999999,38.548446,-121.7204888
EyePoint Pharmaceuticals,https://eyepointpharma.com/,,,,,EyePoint Pharmaceuticals Inc.,Wikipedia,893,"480 Pleasant St, Watertown, MA 02472, USA",EyePoint Pharmaceuticals,https://eyepointpharma.com/contact-us/,0.7999999999999999,42.3661983,-71.206481
Eyenuk,https://www.eyenuk.com/us-en/,Woodland Hills,,,AI Eye Screening,,BPG,894,"5850 Canoga Ave #250, Woodland Hills, CA 91367, USA","Eyenuk, Inc.",http://www.eyenuk.com/,0.9999999999999999,34.176834,-118.5968141
FAScinate Therapeutics,https://www.fascinatetherapeutics.com/,San Diego,,,Parkinson's Treatment,,BPG,895,"4365 Executive Dr, San Diego, CA 92121, USA",FAScinate Therapeutics,https://www.fascinatetherapeutics.com/about-us,0.9999999999999999,32.8746222,-117.2118947
FFA Sciences,https://ffasciences.com/,San Diego,,,Proteins and Probes,,BPG,896,"3550 General Atomics Ct, San Diego, CA 92121, USA",FFA Sciences,https://ffasciences.com/,0.9999999999999999,32.8942406,-117.2352095
Fabre-Kramer Pharmaceuticals,https://www.fabrekramer.com,,,,,Fabre-Kramer Pharmaceuticals is a pharmaceutical company that specializes in the development of psychotropic drugs.,Wikipedia,898,"5847 San Felipe St # 2000, Houston, TX 77057, USA","Fabre-Kramer Pharmaceuticals, Inc.",http://www.fabrekramer.com/,0.7999999999999999,29.7494544,-95.4819689
Fabric Genomics,https://fabricgenomics.com/,Oakland,,,Computational genomics,,BPG,899,"436 14th St Suite 1300, Oakland, CA 94612, USA",Fabric Genomics,https://www.fabricgenomics.com/,0.9999999999999999,37.8044453,-122.2708386
Farbridge Pharma Consulting,https://www.farbridgepharma.com/,San Diego,,,Pharmaceutical Consulting,,BPG,902,"7465 Mission Gorge Rd suite 123, San Diego, CA 92120, USA",Farbridge Pharma Consulting,http://www.farbridgepharma.com/,0.9999999999999999,32.8067563,-117.077354
Fate Therapeutics,https://www.fatetherapeutics.com/,San Diego,,,Stem Cell-Modulating Therapeutics,,BPG,903,"3535 General Atomics Ct #200, San Diego, CA 92121, USA","Fate Therapeutics Inc., Torrey Pines",http://www.fatetherapeutics.com/,0.9294117647058823,32.8935,-117.2383806
Fauna Bio,https://www.faunabio.com/,Emeryville,,,Cross-Mammalian Genomics for Human Health,,BPG,904,"6460 Hollis St Suite A, Emeryville, CA 94608, USA",Fauna Bio,http://www.faunabio.com/,0.9999999999999999,37.8458275,-122.2908776
FemtoDx,https://www.femtodx.com/,Beverly Hills,,,Heart Failure Diagnosis & Monitoring,,BPG,908,"8484 Wilshire Blvd #630, Beverly Hills, CA 90211, USA",FemtoDX,https://femtodx.com/,0.9999999999999999,34.0646268,-118.3756417
FibrAlign,https://www.fibralignbio.com/,Union City,,,"Collagen-based matrices, which can mimic different tissue patterns",,BPG,910,"32930 Alvarado-Niles Rd #350, Union City, CA 94587, USA",Fibralign Corporation,http://www.fibralignbio.com/,0.9999999999999999,37.5952252,-122.0468444
Firefly Bio,https://fireflybiologics.com/,South SF,,,Degrader-antibody conjugates,,BPG,912,"201 Haskins Way, South San Francisco, CA 94080, USA",FireFly Biologics,https://fireflybiologics.com/,0.9529411764705883,37.6493609,-122.3857456
Fluxergy,https://www.fluxergy.com/,Irvine,,,Diagnostic Lab-in-a-box,,BPG,917,"15 Musick, Irvine, CA 92618, USA",Fluxergy,http://fluxergy.com/,0.9999999999999999,33.6634357,-117.7056607
Fluxus,https://www.fluxus.bio/,Sunnyvale,,,"Photonics, engineering, chip fabrication, assay development, and reagent manufacturing",,BPG,918,"1175 Sonora Ct, Sunnyvale, CA 94086, USA",Fluxus,https://www.fluxus.bio/,0.9999999999999999,37.3717021,-121.9974046
Foothill Scientific Associates,https://www.foothillscientific.com/,Lake Forest,,,"Corporate / product development, technical management, and US funding for drug/device development",,BPG,919,"25422 Trabuco Rd, Lake Forest, CA 92630, USA",Foothill Scientific Associates,https://www.foothillscientific.com/,0.9999999999999999,33.6477157,-117.6869001
FormuMax,https://www.liposomeexpert.com/,Sunnyvale,,,"Liposomes, transfection supplies",,BPG,921,"1230 Bordeaux Dr, Sunnyvale, CA 94089, USA","FormuMax Scientific, Inc.",http://www.liposomeexpert.com/,0.9536842105263158,37.4109717,-122.0222219
Formurex,http://www.formurex.com,Stockton,,,Contract Research,,BPG,922,"2470 Wilcox Rd, Stockton, CA 95215, USA",Formurex,http://www.formurex.com/,0.9999999999999999,37.9873022,-121.2436454
Fortress Biotech,https://www.fortressbiotech.com/,,,,,"Fortress Biotech Inc., commonly known as Fortress Bio, is a biopharmaceutical company that acquires, develops, and commercializes innovative pharmaceutical and biotechnology products.",Wikipedia,924,"2 Gansevoort St, New York, NY 10014, USA",Fortress Biotech,http://www.fortressbiotech.com/,0.7999999999999999,40.7390761,-74.0041397
Fractyl Health,http://fractyl.com,,,,,"Fractyl Health is a Burlington, Massachusetts-based healthcare company focused on metabolic diseases like obesity and type 2 diabetes.",Wikipedia,926,"3 Van de Graaff Drive, Burlington, MA 01803, USA","Fractyl Health, Inc.",http://www.fractyl.com/,0.7999999999999999,42.4831351,-71.1981404
Freenome,https://www.freenome.com/,South SF,,,Cancer Diagnostics,,BPG,928,"Genesis Marina, 3300 Marina Blvd, Brisbane, CA 94005, USA",Freenome,https://www.freenome.com/,0.9999999999999999,37.6765313,-122.3873831
Frontage,https://www.frontagelab.com/,Hayward,,,"Contract Research & Development, Clinical Services, CMC Services",,BPG,929,"3825 Bay Center Pl, Hayward, CA 94545, USA","Frontage Laboratories, Inc.",https://www.frontagelab.com/,0.9999999999999999,37.6281532,-122.1275008
Frontier Bio,https://www.frontierbio.com/,Hayward,,,Engineered Tissues for Medical Testing,,BPG,930,"3515 Breakwater Ave, Hayward, CA 94545, USA",Frontier Bio Corporation,https://www.frontierbio.com/,0.9999999999999999,37.6289619,-122.1215942
FzioMed,https://www.fziomed.com/,San Luis Obispo,,,Surgical Adhesion Barrier,,BPG,934,"231 Bonetti Dr, San Luis Obispo, CA 93401, USA",Fziomed Inc,http://www.fziomed.com/?utm_source=google&utm_medium=local&utm_campaign=sanluisobispo-practice-website,0.9999999999999999,35.252204,-120.6661389
G-Tech Medical,https://www.gtechmedical.com/,Mountain View,,,EKG for the gut,,BPG,935,"2490 Hospital Dr, Mountain View, CA 94040, USA",G-Tech Medical,http://gtechmedical.com/,0.9999999999999999,37.3698413,-122.082332
G. D. Searle & Company,http://pfizer.com/,,,,,"G. D. Searle & Company (often referred to as Searle) was an American pharmaceutical company, now owned by Pfizer.",Wikipedia,936,"181 Oyster Point Blvd, South San Francisco, CA 94080, USA",Pfizer Inc.,https://www.pfizer.com/news/press-release/press-release-detail/pfizer-completes-acquisition-global-blood-therapeutics,0.8044444444444444,37.6631475,-122.3933227
GATC Health,https://gatchealth.com/,Irvine,,,AI-powered multiomics platform for rapid drug discovery,,BPG,939,"2305 Calvert St NW #7, Washington, DC 20008, USA",GATC Health,https://gatchealth.com/,0.7999999999999999,38.9237183,-77.0507121
GE HealthCare,http://www.gehealthcare.com,,,,,"GE Healthcare Technologies, Inc. is an American health technology company based in Chicago, Illinois.",Wikipedia,940,"1283 Mountain View -Alviso Rd, Sunnyvale, CA 94089, USA",GE Healthcare,http://www.gehealthcare.com/,0.9999999999999999,37.4108867,-121.9883939
GEn1E Lifesciences,https://www.gen1e.com/,Palo Alto,,,Rare Diseases,,BPG,941,"1895 El Camino Real, Palo Alto, CA 94306, USA",GEn1E lifesciences,https://www.gen1e.com/,0.9999999999999999,37.4289033,-122.1499675
GL Technologies,https://www.gl-tec.com/,San Diego,,,Calibration Services,,BPG,943,"6361 Nancy Ridge Dr, San Diego, CA 92121, USA",GL Technologies,https://www.gl-tec.com/,0.9999999999999999,32.8872702,-117.1846967
GRAIL,https://grail.com/,Menlo Park,,,Cancer diagnostics,,BPG,944,"1525 O'Brien Dr, Menlo Park, CA 94025, USA",GRAIL,http://www.grail.com/,0.9999999999999999,37.47691349999999,-122.1410381
GRI Bio,https://gribio.com/,La Jolla,,,Liver Disease Small Molecule,,BPG,945,"2223 Avenida De La Playa #208, La Jolla, CA 92037, USA","GRI Bio, Inc.",https://gribio.com/,0.9999999999999999,32.853389,-117.2552235
Galvani Bioelectronics,https://galvani.bio/,South SF,,,"Miniaturized, implantable devices",,BPG,951,"259 E Grand Ave., South San Francisco, CA 94080, USA",Galvani Bioelectronics,http://www.galvani.bio/,0.9999999999999999,37.654553,-122.3947812
Galvanize Therapeutics,https://galvanizetx.com/,San Carlos,,,Bronchoscopic therapy that delivers non-thermal pulsed electric fields to the airways,,BPG,952,"1531 Industrial Rd, San Carlos, CA 94070, USA",Gala Therapeutics,https://galvanizetx.com/,0.9481481481481481,37.5003295,-122.2424315
Ganymede,https://www.ganymede.bio/,Palo Alto,,,Lab Automation,,BPG,953,"3000 El Camino Real Bldg. 4, Suite 200, Palo Alto, CA 94306, USA",Ganymede Bio,http://ganymede.bio/,0.9999999999999999,37.4213129,-122.1415651
Gate Bioscience,https://www.gatebio.com/,Brisbane,,,Molecular Gates,,BPG,955,"2000 Sierra Point Pkwy #200, Brisbane, CA 94005, USA",Gate Bioscience,,0.7999999999999999,37.67415099999999,-122.385825
Gator Bio,https://www.gatorbio.com/,Palo Alto,,,"Next-gen BLI technology for higher signal strength, wider detection range, greater regeneration capabilities.",,BPG,956,"2455 Faber Pl, Palo Alto, CA 94303, USA",Gator Bio,http://www.gatorbio.com/,0.9999999999999999,37.4506028,-122.1159267
Gel Company,https://gelcompany.com/,San Francisco,,,Gel Imaging,,BPG,957,"665 3rd St UNIT 240, San Francisco, CA 94107, USA",Gel Company Inc,https://gelcompany.com/,0.9999999999999999,37.77956080000001,-122.393027
GemPharmatech,https://en.gempharmatech.com/,San Diego,,,Genetically Engineered Mouse Models,,BPG,958,"11175 Flintkote Ave Ste B, San Diego, CA 92121, USA",GemPharmatech,,0.7999999999999999,32.9054161,-117.2319137
GenBio,https://www.genbio.com/,San Diego,,,Medical Diagnostics,,BPG,959,"15222 Avenue of Science A, San Diego, CA 92128, USA",Genbio,https://www.genbio.com/,0.9999999999999999,32.9918107,-117.0817905
GenEdit,https://genedit.com/,Brisbane,,,Nonviral CRISPR-delivery system,,BPG,961,"3000 Marina Blvd suite 350, Brisbane, CA 94005, USA",GenEdit,http://www.genedit.com/,0.9999999999999999,37.675613,-122.386953
GenTarget,https://www.gentarget.com/,San Diego,,,"Cloning, Virals, Cell Reagents, etc.",,BPG,963,"7930 Arjons Dr suite B, San Diego, CA 92126, USA",Gentarget Inc,http://www.gentarget.com/,0.9999999999999999,32.895233,-117.1485802
Genalyte,https://www.genalyte.com/,San Diego,,,Multiplexing Instruments,,BPG,965,"6620 Mesa Ridge Rd # 100, San Diego, CA 92121, USA",Genalyte,http://genalyte.com/,0.9999999999999999,32.9022565,-117.1758554
GeneGenieDx,https://www.genegeniedx.com/company,Pleasanton,,,Developing scalable algorithms and assay solutions to address unmet needs in diagnosis,,BPG,967,"7068 Koll Center Pkwy suite 402, Pleasanton, CA 94566, USA",GeneGenieDx Corp,https://genegeniedx.com/,0.9999999999999999,37.6631638,-121.9004617
GeneMed Biotechnologies,https://www.genemed.com/,Torrance,,,"Molecular Diagnostics, Tissue based diagnostics",,BPG,968,"1750 214th St, Torrance, CA 90501, USA",Genemed,http://www.genemed.com/Contact-Us_2.html,0.9443478260869566,33.83390869999999,-118.3112175
GeneTex,https://www.genetex.com/,Irvine,,,Research Antibodies,,BPG,969,"2456 Alton Pkwy, Irvine, CA 92606, USA","GeneTex, Inc.",https://www.genetex.com/,0.9999999999999999,33.6910819,-117.8365848
Genefab,https://www.genefab.com/,Alameda,,,Gene Therapy Services,,BPG,970,"1430 Harbor Bay Pkwy, Alameda, CA 94502, USA",GeneFab,http://genefab.com/,0.9999999999999999,37.7227988,-122.2374417
Genentech,https://www.gene.com/,Oceanside,,,"Small Molecules, Biologics",,BPG,972,"1 Antibody Way, Oceanside, CA 92056, USA",Genentech Inc.,https://www.gene.com/contact-us/visit-us/oceanside,0.9999999999999999,33.2116037,-117.3009221
Gener8,https://www.gener8.net/,Carlsbad,,,"Medical Devices Prototyping, Engineering & Design; Biotech Consumables",,BPG,973,"2077 Las Palmas Dr, Carlsbad, CA 92011, USA","Gener8, LLC",https://www.gener8.net/contact/,0.9999999999999999,33.116903,-117.2759746
General Cardiac Technology,https://www.hearthugger.com,San Jose,,,Sternum support harness,,BPG,974,"6489 Camden Ave #106, San Jose, CA 95120, USA",Heart Hugger,https://www.hearthugger.com/,0.7965811965811965,37.2202299,-121.8638969
