Company Name,Website,City,Address,Company Stage,Focus Areas,Description,Validation_Source,original_index,Google_Address,Google_Name,Google_Website,Confidence_Score,Latitude,Longitude
Gordian Biotechnology,https://www.gordian.bio/,San Francisco,,,Drug Screening Platform,,BPG,1000,"486 Cabot Rd, South San Francisco, CA 94080, USA",Gordian Biotechnology,http://www.gordian.bio/,0.9999999999999999,37.6540165,-122.3915544
Gossamer Bio,https://www.gossamerbio.com/,San Diego,,,Small Molecules,,BPG,1001,"3115 Merryfield Row Suite 120, San Diego, CA 92121, USA",Gossamer Bio,https://www.gossamerbio.com/,0.9999999999999999,32.9009816,-117.2384253
Grace Science,https://www.gracescience.com/,Menlo Park,,,"Therapies based on the function of NGLY1, AAV gene therapy, small molecules",,BPG,1002,"1142 Crane St, Menlo Park, CA 94025, USA","Grace Science, LLC",https://www.gracescience.com/,0.9999999999999999,37.45155889999999,-122.1857765
Grand River Aseptic Manufacturing,https://www.grandriverasepticmfg.com/about/,,,,,"Grand River Aseptic Manufacturing (GRAM) is a private contract development and manufacturing organization (CDMO) based in Grand Rapids, Michigan, specializing in sterile injectable fill–finish serv...",Wikipedia,1003,"140 Front Ave SW, Grand Rapids, MI 49504, USA",Grand River Aseptic Manufacturing,https://www.grandriverasepticmfg.com/,0.7999999999999999,42.9597194,-85.6821868
Greenstone Biosciences,https://greenstonebio.com/,Palo Alto,,,,,BPG,1006,"3160 Porter Dr Suite 140, Palo Alto, CA 94304, USA",Greenstone Biosciences,https://greenstonebio.com/,0.9999999999999999,37.4066137,-122.1517297
Grifols,https://www.grifols.com/en/home,Los Angeles,,,"Diagnostics, Plasma Derivatives",,BPG,1007,"1405 Stanford Ave, Emeryville, CA 94608, USA",Grifols,https://www.grifols.com/,0.9999999999999999,37.8373597,-122.2901594
Gryphon Bio,https://www.gryphonbio.com/,South SF,,,Diagnostics for Brain Health,,BPG,1008,"Building 83, 611 Gateway Blvd Suite 120 #253, South San Francisco, CA 94080, USA","Gryphon Bio, Inc.",http://gryphonbio.com/,0.9999999999999999,37.65869929999999,-122.4001555
Guardant Health,https://guardanthealth.com/,Palo Alto,,,Biopsy-free Cancer Diagnostics,,BPG,1009,"3100 Hanover St, Palo Alto, CA 94304, USA","Guardant Health, Palo Alto, CA",https://guardanthealth.com/,0.9628571428571427,37.4136179,-122.1459059
Gyder Surgical,https://gydersurgical.com/,Palo Alto,,,Surgical Devices,,BPG,1010,"3790 El Camino Real #1159, Palo Alto, CA 94306, USA",Gyder Surgical,http://gydersurgical.com/,0.9999999999999999,37.4174779,-122.1317153
Gyre Therapeutics,https://www.gyretx.com/,San Diego,,,Organ fibrosis and inflammatory diseases,,BPG,1012,"12770 High Bluff Dr, San Diego, CA 92130, USA",Gyre Therapeutics,https://www.gyretx.com/contact/,0.9999999999999999,32.9507875,-117.2403752
HAYA Therapeutics,https://www.hayatx.com/,San Diego,,,"RNA-based, RNA-targeting Fibrotic Therapies",,BPG,1013,"ALANINE, Rte de la Corniche, 1066 Epalinges, Switzerland",HAYA Therapeutics,https://hayatx.com/,0.7999999999999999,46.5420591,6.6620556
HD Medical,https://hdmedicalgroup.com/,Santa Clara,,,Intelligent Stethoscope,,BPG,1014,"4633 Old Ironsides Dr, Santa Clara, CA 95054, USA",HD Medical Group,https://hdmedicalgroup.com/about/,0.9700000000000001,37.3965228,-121.9789654
HORIBA Medical,https://www.horiba.com/int/healthcare/,Irvine,,,"Hematology, Hemostasis, Clinical Chemistry",,BPG,1016,"9755 Research Dr, Irvine, CA 92618, USA",HORIBA,https://www.horiba.com/,0.9542857142857143,33.6334395,-117.7287398
HTD Biosystems,https://www.htdcorp.com/,Livermore,,,Contract Development,,BPG,1017,"3197 Independence Dr, Livermore, CA 94551, USA",HTD Biosystems Inc,https://www.htdcorp.com/,0.9999999999999999,37.7079506,-121.8118653
Hallux,https://halluxinc.com/,Laguna Hills,,,Toenail Fungus Treatment,,BPG,1019,"23052 Alcalde Dr # A, Laguna Hills, CA 92653, USA",Hallux Inc,https://halluxinc.com/,0.9999999999999999,33.6223761,-117.7274361
Halozyme Therapeutics,https://halozyme.com/,San Diego,,,"Extracellular Matrix, Licensed out",,BPG,1021,"12390 El Camino Real, San Diego, CA 92130, USA","Halozyme Therapeutics, Inc.",http://www.halozyme.com/,0.9999999999999999,32.9416729,-117.2407687
Hand Biomechanics Lab,https://handbiolab.com/,Sacramento,,,Hand Corrective Devices,,BPG,1022,"77 Scripps Dr #104, Sacramento, CA 95825, USA",Hand Biomechanics Lab,http://www.handbiolab.com/contact/,0.9999999999999999,38.5723166,-121.4108496
Handa Pharmaceuticals,http://handapharma.com/,San Jose,,,Specialty pharmaceutical development - generic and 505(b)(2),,BPG,1023,"2025 Gateway Pl Suite 480, San Jose, CA 95110, USA","Handa Pharma, Inc.",https://handapharma.com/,0.9999999999999999,37.3706799,-121.9240982
Harbor MedTech,https://www.harbormedtech.com/,Lake Forest,,,Orthopedic soft tissue repair solutions,,BPG,1024,"21076 Bake Pkwy #100, Lake Forest, CA 92630, USA",Harbor Medtech Inc.,http://www.harbormedtech.com/,0.9999999999999999,33.6563153,-117.699981
HeartFlow,https://www.heartflow.com/,Mountain View,,,Coronary heart diseases assessment,,BPG,1029,"331 E Evelyn Ave, Mountain View, CA 94041, USA",HeartFlow,http://www.heartflow.com/,0.9999999999999999,37.3873074,-122.060174
Helio Genomics,https://heliogenomics.com/,Irvine,,,Cancer Diagnostics,,BPG,1031,"9950 Research Dr, Irvine, CA 92618, USA",Helio Genomics (fka Helio Health),https://heliogenomics.com/,0.9561290322580646,33.6297797,-117.7282199
Helix,https://www.helix.com/,San Mateo,,,Genetic Testing,,BPG,1032,"101 S Ellsworth Ave #350, San Mateo, CA 94401, USA","Helix, Inc.",https://www.helix.com/,0.9999999999999999,37.5665827,-122.3243479
Herophilus,https://www.herophilus.com/,San Francisco,,,Phenotypic screening to discover novel drugs for complex neurological and psychiatric diseases,,BPG,1035,"1405 Minnesota St, San Francisco, CA 94107, USA",Herophilus,https://www.herophilus.com/,0.8999999999999999,37.7519894,-122.3893802
Hexagon Bio,https://www.hexagonbio.com/,Menlo Park,,,"Fungal Genomic Sequencing, Possible Therapeutic Applications",,BPG,1036,"1490 O'Brien Dr, Menlo Park, CA 94025, USA",Hexagon Bio,https://www.hexagonbio.com/,0.9999999999999999,37.4761173,-122.1413398
Hillhurst Biopharmaceuticals,https://hillhurstbio.com/,San Diego,,,Oral Carbon Monoxide Therapeutics,,BPG,1038,"2029 Verdugo Blvd, Montrose, CA 91020, USA",Hillhurst Biopharmaceuticals Inc,,0.7999999999999999,34.2052562,-118.2203219
Hinge Bio,https://hingebio.com/,Burlingame,,,Next-generation of multi-functional antibodies and Fc-fusion proteins,,BPG,1039,"863 Mitten Rd, Burlingame, CA 94010, USA",Hinge Bio,https://hingebio.com/,0.9999999999999999,37.6004871,-122.3742745
Histologics,https://histologics.com/index.php,Anaheim,,,Biopsy Technology,,BPG,1041,"4095 E La Palma Ave suite n, Anaheim, CA 92807, USA",Histologics LLC,https://www.histologics.com/,0.9999999999999999,33.859738,-117.828641
Hologic,https://www.hologic.com/,San Diego,,,"Diagnostic, Imaging",,BPG,1043,"10210 Genetic Center Dr, San Diego, CA 92121, USA","Hologic, Inc.",http://www.hologic.com/,0.9999999999999999,32.9054454,-117.1840102
Hongene Biotech Corporation,https://www.hongene.com/,Union City,,,"Research chemicals, nucleic acids",,BPG,1044,"29520 Kohoutek Way, Union City, CA 94587, USA",Hongene Biotech Corporation,http://hongene.com/,0.9999999999999999,37.608966,-122.0802334
Horiba Instruments,https://www.horiba.com/int/,Irvine,,,Equipment,,BPG,1045,"9755 Research Dr, Irvine, CA 92618, USA",HORIBA,https://www.horiba.com/,0.9466666666666667,33.6334395,-117.7287398
Hospi Corporation,https://www.hospicorp.com/,San Mateo,,,Catheter,,BPG,1046,"1650 S Amphlett Blvd UNIT 201, San Mateo, CA 94402, USA",Hospi Corporation,https://www.hospicorp.com/,0.9999999999999999,37.5594662,-122.3034163
Human Longevity,https://www.humanlongevity.com/,San Diego,,,Genotype / Phenotype database for therapeutic / diagnostics discovery,,BPG,1048,"4570 Executive Dr, San Diego, CA 92121, USA","Human Longevity, Inc.",https://humanlongevity.com/,0.9999999999999999,32.8776526,-117.2092405
Huya Bioscience,https://huyabio.com/,San Diego,,,Compound Advancement,,BPG,1050,"12531 High Bluff Dr # 138, San Diego, CA 92130, USA",HUYABIO International,https://www.huyabio.com/,0.8645887445887445,32.9454078,-117.2400064
IDEAYA Biosciences,https://www.ideayabio.com/,South SF,,,Personalized Synthetic Medicines,,BPG,1053,"5000 Shoreline Ct # 300, South San Francisco, CA 94080, USA",Ideaya Biosciences,https://www.ideayabio.com/,0.9999999999999999,37.6703657,-122.3884858
IFM Therapeutics,http://ifmthera.com/,,,,,IFM Therapeutics is a pharmaceutical company focused on developing biological treatments for autoimmune diseases.,Wikipedia,1054,"855 Boylston St 11th floor, Boston, MA 02116, USA","IFM Therapeutics, LLC",http://www.ifmthera.com/,0.7999999999999999,42.3487239,-71.0830603
IGeneX,https://igenex.com/,Milpitas,,,Lyme / tick-borne disease assays,,BPG,1055,"556 Gibraltar Dr, Milpitas, CA 95035, USA",IGeneX Inc.,https://igenex.com/,0.9999999999999999,37.4157409,-121.8921966
IRIDEX,https://www.iridex.com/,Mountain View,,,Ophthalmic lasers,,BPG,1061,"1212 Terra Bella Ave, Mountain View, CA 94043, USA",Iridex Corporation,http://www.iridex.com/,0.9999999999999999,37.4092046,-122.0786846
Iambic Therapeutics,https://www.iambic.ai/,San Diego,,,AI-based Drug Discovery,,BPG,1063,"5627 Oberlin Dr UNIT 120, San Diego, CA 92121, USA","Iambic Therapeutics, Inc.",https://www.iambic.ai/,0.9999999999999999,32.89104349999999,-117.1965963
Ichor Medical Systems,https://ichorms.com/,San Diego,,,Enhanced Delivery of Gene Therapy,,BPG,1064,"6310 Nancy Ridge Dr STE 107, San Diego, CA 92121, USA",Ichor Medical Systems,https://ichorms.com/,0.9999999999999999,32.8877802,-117.1834451
IconOVir Bio,https://iconovir.com/,San Diego,,,Oncolytic Virus Therapy,,BPG,1065,"4570 Executive Dr #350, San Diego, CA 92121, USA",IconOVir Bio,,0.7999999999999999,32.8778378,-117.2089545
IgGenix,https://iggenix.com/,South SF,,,Allergy Antibody Therapy,,BPG,1067,"681 Gateway Blvd, South San Francisco, CA 94080, USA","IgGenix, Inc",http://iggenix.com/,0.9999999999999999,37.6587657,-122.3988292
Igenomix,https://www.igenomix.com/,Torrance,,,Contract genetic testing for reproductive health; covid-19 pcr,,BPG,1068,"383 Van Ness Ave #1605, Torrance, CA 90501, USA",Igenomix USA Los Angeles,http://www.igenomix.us/,0.8466666666666666,33.84459500000001,-118.32041
Illumina,https://www.illumina.com/,Hayward,,,"Genomic tools, research products, molecular diagnostics, NGS",,BPG,1069,"25861 Industrial Blvd, Hayward, CA 94545, USA","Illumina, Inc.",http://www.illumina.com/,0.9999999999999999,37.6340863,-122.1129031
Illuminant Surgical,https://www.illuminant.ai/,Culver City,,,Surgical Visualization,,BPG,1070,"5855 Green Valley Cir #101, Culver City, CA 90230, USA",Illuminant Surgical,https://www.illuminant.ai/,0.9999999999999999,33.9835709,-118.3886203
Immune-Onc Therapeutics,https://www.immune-onc.com/,Palo Alto,,,Immuno-Oncology,,BPG,1074,"795 San Antonio Rd, Palo Alto, CA 94303, USA",Immune-Onc Therapeutics,http://www.immune-onc.com/,0.9999999999999999,37.4210994,-122.1036121
Immunicom,https://immunicom.com/,San Diego,,,Blood-filtering Cancer Treatments,,BPG,1076,"6048 Cornerstone Ct W, San Diego, CA 92121, USA",Immunicom,https://immunicom.com/contact-us/,0.9999999999999999,32.8971428,-117.1901841
Immunis,https://immunisbiomedical.com/home/,Irvine,,,Secretome Technology,,BPG,1077,"18301 Von Karman Ave, Irvine, CA 92612, USA","Immunis, Inc.",http://www.immunisbiomedical.com/,0.9999999999999999,33.6777078,-117.8544951
ImmunityBio,https://immunitybio.com/,El Segundo,,,Cellular therapy,,BPG,1078,"440 Duley Rd, El Segundo, CA 90245, USA","ImmunityBio, Inc.",http://www.immunitybio.com/,0.9999999999999999,33.9227271,-118.3848648
Immuno Concepts,https://immunoconcepts.com/,Sacramento,,,Diagnostics,,BPG,1079,"9825 Goethe Rd, Sacramento, CA 95827, USA",Immuno Concepts Inc,http://www.immunoconcepts.com/,0.9999999999999999,38.5549173,-121.3273133
Imorgon,https://imorgon.net/,San Mateo,,,Ultrasound,,BPG,1083,"1700 S El Camino Real, San Mateo, CA 94402, USA","Imorgon Medical, LLC",https://imorgon.net/imorgon-medical-contact-info/,0.9573333333333333,37.5520308,-122.3148092
Imperative Care,https://imperativecare.com/,Campbell,,,Large Diameter Catheters for stroke care,,BPG,1084,"1359 Dell Ave, Campbell, CA 95008, USA",Imperative Care Inc.,http://imperativecare.com/,0.9999999999999999,37.2659531,-121.9555052
Implen,https://www.implen.de/,Westlake Village,,,Spectroscopy instruments and consumables for the non-destructive analysis of ultra low volume samples,,BPG,1086,"31194 La Baya Dr Suite 104, Westlake Village, CA 91362, USA","Implen, Inc.",https://www.implen.com/,0.9,34.1556416,-118.8018963
InCarda Therapeutics,https://www.incardatherapeutics.com/,Newark,,,Pulmonary drug delivery,,BPG,1088,"39899 Balentine Dr Suite 185, Newark, CA 94560, USA","InCarda Therapeutics, Inc",https://incardatherapeutics.com/,0.9999999999999999,37.5211135,-121.9938234
InClin,https://www.inclin.com/,San Mateo,,,"Clinical Research, Consulting",,BPG,1089,"155 Bovet Rd # 660, San Mateo, CA 94402, USA","InClin, Inc.",http://inclin.com/,0.9999999999999999,37.5497423,-122.3167488
InVivoScribe,https://invivoscribe.com/,San Diego,,,Molecular Diagnostics,,BPG,1090,"10222 Barnes Canyon Rd building 1, San Diego, CA 92121, USA","Invivoscribe, Inc.",http://www.invivoscribe.com/,0.9999999999999999,32.9006681,-117.1972476
Inari Medical,https://www.inarimedical.com/,Irvine,,,Catheter-based technologies for the treatment of venous thromboembolism,,BPG,1092,"6001 Oak Canyon Ste. 100, Irvine, CA 92618, USA",Inari Medical,http://inarimedical.com/,0.9999999999999999,33.6803979,-117.7683057
Inceptive,https://inceptive.life/,Palo Alto,,,Biological Computers,,BPG,1093,"3440 Hillview Ave Suite D100, Palo Alto, CA 94304, USA",Inceptive,http://inceptive.life/,0.9999999999999999,37.3960358,-122.1464466
Indi Molecular,https://www.indimolecular.com/,Los Angeles,,,Small synthetic molecule replacement for antibody-based therapeutics,,BPG,1097,"6160 Bristol Pkwy Suite 200, Culver City, CA 90230, USA",Indi Molecular,http://www.indimolecular.com/,0.9999999999999999,33.9841912,-118.3895639
Induce Biologics,https://www.inducebiologics.com/,Irvine,,,Bone regenerative devices,,BPG,1098,"15 Cushing, Irvine, CA 92618, USA",Induce Biologics USA Inc.,https://www.inducebiologics.com/,0.9839999999999999,33.6390215,-117.7386659
