Company Name,Website,City,Address,Company Stage,Focus Areas,Description,Validation_Source,original_index,Google_Address,Google_Name,Google_Website,Confidence_Score,Latitude,Longitude
NewGen Surgical,https://newgensurgical.com/,San Rafael,,,Medical devices & surgical products,,BPG,1506,"41 Simms St, San Rafael, CA 94901, USA",NewGen Surgical,http://www.newgensurgical.com/,0.9999999999999999,37.9576939,-122.5066112
Newomics,https://www.newomics.com/,Berkeley,,,Innovative and integrative platforms and solutions for personalized healthcare,,BPG,1509,"2612 Eighth St, Berkeley, CA 94710, USA",Newomics Inc.,https://www.newomics.com/,0.9999999999999999,37.8581435,-122.2924582
Nexcella,https://nexcella.com/,Los Angeles,,,CAR T,,BPG,1510,"11400 W Olympic Blvd #200, Los Angeles, CA 90064, USA",Nexcella Inc.,https://nexcella.com/,0.9999999999999999,34.0361814,-118.4427184
NextGen Jane,https://www.nextgenjane.com/,Oakland,,,Menstrual Blood Diagnostics,,BPG,1511,"400 29th St Suite 105, Oakland, CA 94609, USA",NextGen Jane,https://www.nextgenjane.com/,0.9999999999999999,37.81798800000001,-122.2651007
Nexus-Dx,https://www.nexus-dx.com/,San Diego,,,POC Diagnostics,,BPG,1513,"6759 Mesa Ridge Rd nSuite 100, San Diego, CA 92121, USA","Nexus Dx, Inc.",http://www.nexus-dx.com/,0.9899999999999999,32.901644,-117.1729918
Nielsen BioSciences,https://nielsenbio.com/,San Diego,,,Diagnostics and Biologics,,BPG,1515,"11125 Flintkote Ave suite g, San Diego, CA 92121, USA",Nielsen BioSciences,http://www.nielsenbio.com/,0.9999999999999999,32.9046171,-117.2312669
Nihon Kohden,https://www.nihonkohden.com/index.html,Irvine,,,Medical Electronic Equipment,,BPG,1516,"15353 Barranca Pkwy, Irvine, CA 92618, USA",Nihon Kohden America LLC,https://us.nihonkohden.com/,0.9680000000000001,33.6603509,-117.738867
Nirmidas Biotech,https://nirmidas.com/,Mountain View,,,"Biological testing, assay and imaging technologies, based on a novel red to near IR fluorescence",,BPG,1518,"319 N Bernardo Ave, Mountain View, CA 94043, USA","Nirmidas Biotech, Inc.",http://www.nirmidas.com/,0.9999999999999999,37.3873687,-122.0488103
Nitrase Therapeutics,https://nitrasetx.com/,Brisbane,,,Nitration enzyme,,BPG,1519,"1000 Marina Blvd Suite 200, Brisbane, CA 94005, USA",Nitrase Therapeutics,https://nitrasetx.com/,0.9999999999999999,37.6744261,-122.3880333
Nitto Avecia Pharma Services,https://www.aveciapharma.com/,Irvine,,,Pharma Development,,BPG,1520,"4 Chrysler, Irvine, CA 92618, USA",Nitto Avecia Pharma Services Inc,https://www.aveciapharma.com/,0.9999999999999999,33.6504336,-117.7120984
Nitto BioPharma,https://nittobiopharma.com/,San Diego,,,Drug Delivery of siRNA,,BPG,1521,"10618 Science Center Dr, San Diego, CA 92121, USA","Nitto BioPharma, Inc.",http://www.nittobiopharma.com/,0.9999999999999999,32.8972606,-117.2316417
Nittobo America,https://www.nittobous.com/,Murrieta,,,Bulk antisera manufacturing,,BPG,1522,"41900 Brown St, Murrieta, CA 92562, USA",Nittobo America Inc,http://www.nittobous.com/,0.9999999999999999,33.5439498,-117.2000613
Nivagen,https://nivagen.com/,Sacramento,,,"Generics, 505(b)(2)",,BPG,1523,"3900 Duckhorn Dr, Sacramento, CA 95834, USA","Nivagen Pharmaceuticals Inc.,",https://www.nivagen.com/,0.9999999999999999,38.6395923,-121.5261108
Nkarta Therapeutics,https://www.nkartatx.com/,South SF,,,Allogeneic cellular immunotherapy platform,,BPG,1524,"1150 Veterans Blvd, South San Francisco, CA 94080, USA","Nkarta, Inc.",https://www.nkartatx.com/,0.9999999999999999,37.6650448,-122.3910301
Noctrix Health,https://noctrixhealth.com/,Pleasanton,,,Device for restless Leg,,BPG,1526,"6700 Koll Center Pkwy Suite 310, Pleasanton, CA 94566, USA",Noctrix Health,https://noctrixhealth.com/,0.9999999999999999,37.6581176,-121.9008174
Nodexus,https://nodexus.com/,San Jose,,,"Platform to characterize, sort, and isolate single cells from biological samples",,BPG,1527,"2130 Gold St #100, San Jose, CA 95002, USA",Nodexus Inc.,http://www.nodexus.com/,0.9999999999999999,37.4200873,-121.9748212
Norwich Pharma Services,http://www.norwichpharma.com/,,,,,"Norwich Pharma Services, previously known as Norwich Eaton Pharmaceuticals, Norwich Pharmacal, and Norwich Pharmaceuticals, is a manufacturer, packager, and distributor of prescription drugs and ov...",Wikipedia,1532,"6826 NY-12, Norwich, NY 13815, USA",Norwich Pharma Services,http://www.norwichpharma.com/,0.7999999999999999,42.5996693,-75.5257702
Nosis Bio,https://www.nosisbio.com/,Berkeley,,,Targeted Delivery Vehicles,,BPG,1533,"850 Marina Village Pkwy #100, Alameda, CA 94501, USA",Nosis Bio,https://www.nosisbio.com/,0.9999999999999999,37.7819097,-122.2723234
NovaBay Pharmaceuticals,https://novabay.com/,Emeryville,,,Diagnostics,,BPG,1534,"2000 Powell St #1150, Emeryville, CA 94608, USA","NovaBay Pharmaceuticals, Inc.",http://novabay.com/,0.9999999999999999,37.8381041,-122.3008301
Novici Biotech,https://www.novicibiotech.com/,Vacaville,,,Gene shuffling technology,,BPG,1539,"Vacaville, CA 95696, USA",Novici Biotech,https://www.novicibiotech.com/,0.9999999999999999,38.3514273,-121.9750699
NovoMedix,https://novomedix.com/,San Diego,,,Small molecules,,BPG,1542,"7966 Arjons Dr Suite D, San Diego, CA 92126, USA",NovoMedix,https://www.novomedix.com/,0.9999999999999999,32.8949086,-117.1473908
Novodiax,https://www.novodiax.com/,Hayward,,,"Companion Diagnostics, IVD & RUO 10 min Intraoperative IHC",,BPG,1544,"3517 Breakwater Ave, Hayward, CA 94545, USA",Novodiax Inc,https://www.novodiax.com/,0.9999999999999999,37.6290005,-122.1220011
Novoron Bioscience,https://novoron.com/,San Diego,,,Spinal cord nerve regeneration,,BPG,1545,"1155 Island Ave suite 100, San Diego, CA 92101, USA",Novoron Bioscience,https://novoron.com/,0.9999999999999999,32.7101473,-117.1541594
Novozymes,https://www.novozymes.com/en,Davis,,,"Enzymes, Biologic Reagents",,BPG,1546,"1445 Drew Ave, Davis, CA 95618, USA",Novonesis,https://www.novozymes.com/,0.9466666666666667,38.5433809,-121.7281169
NoyMed,https://noymed.com/,Glendale,,,"Biostatistics, Data management, SAS programming, Medical Writing, Pharmacovigilance and Safety Monitoring",,BPG,1549,"655 N Central Ave 17th Floor, Suite 1746, Glendale, CA 91203, USA",NoyMed,http://www.noymed.com/,0.9999999999999999,34.1557111,-118.2584182
NuMedii,https://numedii.com/,San Mateo,,,Data platform,,BPG,1550,"66 Bovet Rd Dean of Counseling Advising and Matriculation, San Mateo, CA 94402, USA",NuMedii,http://numedii.com/,0.9999999999999999,37.5511022,-122.3151642
NuVasive,https://www.nuvasive.com/,San Diego,,,Minimally Invasive Spinal Surgery Devices,,BPG,1551,"7475 Lusk Blvd, San Diego, CA 92121, USA",Globus Medical,http://www.nuvasive.com/,0.8047619047619047,32.9006994,-117.2174531
Nucleus Biologics,https://nucleusbiologics.com/,San Diego,,,Cell culture products,,BPG,1552,"10929 Technology Pl, San Diego, CA 92127, USA",Nucleus Biologics,https://nucleusbiologics.com/,0.9999999999999999,33.0090595,-117.0945699
Numerion Labs,https://numerionlabs.ai/,San Francisco,,,AI for Drug Discovery,,BPG,1553,"250 Sutter St #650, San Francisco, CA 94108, USA","Numerion Labs, Inc.",https://numerionlabs.ai/,0.9999999999999999,37.7899797,-122.4048609
Nura Bio,https://nurabio.com/,South SF,,,Small Molecule,,BPG,1554,"171 Oyster Point Blvd Suite 401, South San Francisco, CA 94080, USA",Nura Bio,http://www.nurabio.com/,0.9999999999999999,37.663619,-122.3937411
Nuravax,https://www.nuravax.com/,Irvine,,,DNA Vaccine,,BPG,1555,"5270 California Ave #300, Irvine, CA 92617, USA",Nuravax,http://nuravax.com/,0.9999999999999999,33.6381318,-117.8491437
Nutcracker Therapeutics,https://www.nutcrackerx.com/,Emeryville,,,Precision mRNA manufacturing platform,,BPG,1557,"5858 Horton St, Emeryville, CA 94608, USA",Nutcracker Therapeutics,https://www.nutcrackerx.com/,0.9999999999999999,37.8396902,-122.2909492
O.N. Diagnostics,https://ondiagnostics.com/,Berkeley,,,Virtual Bone Stress Test,,BPG,1564,"2150 Shattuck Ave. # 610, Berkeley, CA 94704, USA",O. N. Diagnostics,http://ondiagnostics.com/,0.9834285714285714,37.870015,-122.268498
ORIC Pharmaceuticals,https://oricpharma.com/,South SF,,,"Cancer, drug resistance",,BPG,1566,"240 E Grand Ave. #2, South San Francisco, CA 94080, USA",ORIC Pharmaceuticals,https://oricpharma.com/,0.9999999999999999,37.652378,-122.3982457
OSNovative Systems,https://www.osnovative.com/,Santa Clara,,,Wound Dressings & Bandages,,BPG,1567,"500 Laurelwood Rd #1, Santa Clara, CA 95054, USA","OSNovative Systems, Inc",https://www.osnovative.com/,0.9999999999999999,37.3809041,-121.9432426
OYC Americas,https://www.oycus.com/,Vista,,,"Enzymes, proteins, antibodies, substrates",,BPG,1569,"2780 La Mirada Dr, Vista, CA 92081, USA","OYC Americas, Inc.",http://www.oycus.com/,0.9999999999999999,33.148503,-117.218547
Octant Biotech,https://www.octant.bio/,Emeryville,,,Small Molecules,,BPG,1572,"1462 67th St, Emeryville, CA 94608, USA","Octant, Inc.",http://octant.bio/,0.9542857142857143,37.8490355,-122.2925468
Octave Bioscience,https://www.octavebio.com/,Menlo Park,,,Care management platform for neurodegenerative diseases,,BPG,1573,"1440 O'Brien Dr suite b, Menlo Park, CA 94025, USA",Octave Bioscience,https://www.octavebio.com/,0.9999999999999999,37.4760798,-122.1433528
Ocutrx Technologies,https://www.ocutrxtech.com/,Irvine,,,Surgical Visualization,,BPG,1574,"2933, 7545 Irvine Center Dr Ste 200, Irvine, CA 92618, USA","Ocutrx Technologies, Inc.",http://ocutrxtech.com/,0.9999999999999999,33.4210748,-117.5989997
Okami Medical,https://okamimedical.com/,Aliso Viejo,,,Vascular Occlusion System,,BPG,1576,"8 Argonaut, Aliso Viejo, CA 92656, USA",Okami Medical,https://okamimedical.com/contact/,0.9999999999999999,33.5932715,-117.7257457
Olema Oncology,https://olema.com/,San Francisco,,,CAR T brake,,BPG,1578,"780 Brannan St, San Francisco, CA 94103, USA",Olema Oncology,http://www.olema.com/,0.9999999999999999,37.7735665,-122.4031362
Ometa Labs,https://www.ometalabs.net/,Oceanside,,,Microbiome Analysis,,BPG,1581,"3210 Merryfield Row, San Diego, CA 92121, USA",Ometa Labs LLC,https://www.ometalabs.net/,0.9999999999999999,32.9006146,-117.2350009
OmniAb,https://www.omniab.com/,Emeryville,,,Antibody repertoires and high-throughput screening technologies,,BPG,1583,"5980 Horton St #600, Emeryville, CA 94608, USA",OmniAb,https://www.omniab.com/,0.9999999999999999,37.8413295,-122.2910394
OmniTier,https://omnitier.com/,San Jose,,,High Performance Computing Solutions,,BPG,1584,"Plaza West, 3031 Tisch Way #110, San Jose, CA 95128, USA",OmniTier Inc.,https://omnitier.com/,0.9999999999999999,37.4056349,-121.9181076
Omnica,https://www.omnica.com/,Irvine,,,Contract Medical Device Design & Manufacturing,,BPG,1585,"15560-D Rockfield Blvd, Irvine, CA 92618, USA",Omnica a Starfish Medical Company,https://www.omnica.com/?utm_source=GMBlisting&utm_medium=organic,0.9391999999999999,33.6394429,-117.722224
Omniox,https://www.omniox.com/,San Francisco,,,Novel Biologics,,BPG,1586,"181 2nd St, San Francisco, CA 94105, USA",Omniox Inc,http://omniox.com/,0.9999999999999999,37.7871713,-122.3983658
Onchilles Pharma,https://www.onchillespharma.com/,San Diego,,,Biologics for Cancer,,BPG,1587,"9880 Campus Point Dr Suite 420, San Diego, CA 92121, USA","Onchilles Pharma, Inc.",http://onchillespharma.com/,0.9999999999999999,32.8853046,-117.2217714
