Company Name,Website,City,Address,Company Stage,Focus Areas,Description,Validation_Source,original_index,Google_Address,Google_Name,Google_Website,Confidence_Score,Latitude,Longitude
Arima Genomics,https://arimagenomics.com/,Carlsbad,,,Genomic Analysis Kits,,BPG,270,"6354 Corte Del Abeto Suite B, Carlsbad, CA 92011, USA",Arima Genomics,https://www.arimagenomics.com/,0.9999999999999999,33.1189892,-117.2758066
Arisan Therapeutics,https://www.arisanthera.com/,Carlsbad,,,Infectious diseases,,BPG,271,"5825 Avenida Encinas #101, Carlsbad, CA 92008, USA",Arisan Therapeutics,https://www.arisanthera.com/index.php,0.9999999999999999,33.1257051,-117.3257924
Ark Clinical Research,https://arkclinicalresearch.com/,Long Beach,,,Clinical Research,,BPG,272,"2220 Clark Ave, Long Beach, CA 90815, USA",Ark Clinical Research,http://www.arkclinicalresearch.com/,0.9999999999999999,33.797523,-118.1335075
Ark Diagnostics,https://ark-tdm.com/,Fremont,,,Serum / Plasma Assays,,BPG,273,"48089 Fremont Blvd, Fremont, CA 94538, USA","ARK Diagnostics, Inc.",http://www.ark-tdm.com/,0.9999999999999999,37.4696578,-121.9386367
Armata Pharmaceuticals,https://www.armatapharma.com/,Los Angeles,,,Natural and synthetic bacteriophage-based therapies,,BPG,274,"5005 McConnell Ave, Los Angeles, CA 90066, USA","Armata Pharmaceuticals, Inc.",https://www.armatapharma.com/,0.9999999999999999,33.9819796,-118.4234446
Arnatar Therapeutics,https://www.arnatar.com/,San Diego,,,RNA-based Medicines,,BPG,276,"10355 Science Center Dr, San Diego, CA 92121, USA",Arnatar,https://arnatar.com/index.php/contact-us,0.9999999999999999,32.8926761,-117.2302479
Arrowhead Pharmaceuticals,https://arrowheadpharma.com/,Pasadena,,,RNAi,,BPG,279,"177 E Colorado Blvd Suite 700, Pasadena, CA 91105, USA","Arrowhead Pharmaceuticals, Inc.",https://arrowheadpharma.com/,0.9999999999999999,34.1461677,-118.1471029
Arsenal Biosciences,https://arsenalbio.com/,South SF,,,Cancer Treatments,,BPG,280,"329 Oyster Point Blvd, South San Francisco, CA 94080, USA",ArsenalBio,https://www.arsenalbio.com/,0.9621052631578947,37.6641288,-122.3898245
Artelo Biosciences,https://artelobio.com/,Solana Beach,,,Cannabinoids,,BPG,281,"505 Lomas Santa Fe Dr, Solana Beach, CA 92075, USA",Artelo Biosciences,https://artelobio.com/contact/,0.9999999999999999,32.9944717,-117.266481
Artery Therapeutics,https://www.arterytx.com/,San Ramon,,,Peptide therapies,,BPG,283,"10 Duberstein Dr, San Ramon, CA 94583, USA",Artery Therapeutics Inc,http://www.arterytx.com/,0.9999999999999999,37.7414677,-121.9607854
Arthrex,https://www.arthrex.com/,Santa Barbara,,,Arthroscopy Devices,,BPG,284,"460 Ward Dr, Santa Barbara, CA 93111, USA",Arthrex California Technology,https://www.arthrex.com/job-seeker/living-near-arthrex/santa-barbara,0.9393103448275862,34.4323912,-119.8194471
Arthrosi Therapeutics,https://arthrosi.com/,San Diego,,,Treatments for gout and chronic kidney diseases,,BPG,285,"9855 Towne Centre Dr #200, San Diego, CA 92121, USA","Arthrosi Therapeutics, Inc.",https://www.arthrosi.com/,0.9999999999999999,32.8869478,-117.2135485
Artiva Biotherapeutics,https://www.artivabio.com/,San Diego,,,NK Cell Therapies for Cancer,,BPG,288,"5505 Morehouse Dr, San Diego, CA 92121, USA",Artiva,https://www.artivabio.com/,0.9418181818181818,32.8933444,-117.1991231
Ascendis Pharma,https://ascendispharma.com/,Palo Alto,,,Prodrug therapies,,BPG,290,"1000 Page Mill Rd, Palo Alto, CA 94304, USA",Ascendis Pharma,https://ascendispharma.com/,0.9999999999999999,37.41853649999999,-122.1464614
AscentX Medical,https://ascentxmedical.com/,San Diego,,,Autologous Tissue Engineering,,BPG,291,"6190 Cornerstone Ct E, San Diego, CA 92121, USA",Ascentx Medical,http://ascentxmedical.com/about-us/company-overview/,0.9999999999999999,32.8948137,-117.1884301
Asegua Therapeutics,https://www.asegua.com/,Foster City,,,Authorized Gilead Generics,,BPG,292,"333 Lakeside Dr, Foster City, CA 94404, USA",Asegua Therapeutics LLC,https://www.asegua.com/contact,0.9999999999999999,37.5670009,-122.281649
Asha Pharma,https://ashasd.com/,San Diego,,,Solid state crystallization services,,BPG,293,"11107 Roselle St Suite 215-216, San Diego, CA 92121, USA",Asha Pharma LLC,http://www.ashasd.com/,0.9999999999999999,32.9063784,-117.2305714
Asher Biotherapeutics,https://asherbio.com/,South SF,,,IL-2 Therapies,,BPG,294,"650 Gateway Blvd Suite 100, South San Francisco, CA 94080, USA",Asher Bio,https://asherbio.com/,0.939047619047619,37.6568534,-122.3981003
Askgene Pharma,https://ask-gene.com/,Camarillo,,,Biosimilars,,BPG,297,"5217 Verdugo Way # A, Camarillo, CA 93012, USA",ASKGENE PHARMA INC.,http://ask-gene.com/,0.9999999999999999,34.2142034,-118.9986639
Aspen Medical products,https://www.aspenmp.com/,Irvine,,,Upper and lower spinal orthotics,,BPG,300,"6481 Oak Canyon, Irvine, CA 92618, USA",Aspen Medical Products,http://www.aspenmp.com/,0.9999999999999999,33.67434,-117.7625687
Aspen Neuroscience,https://aspenneuroscience.com/,San Diego,,,Personalized Regenerative Medicine,,BPG,301,"10835 Rd to the Cure, San Diego, CA 92121, USA",Aspen Neuroscience,https://www.aspenneuroscience.com/,0.9999999999999999,32.901728,-117.2364978
Assay Biotechnology,https://assaybiotechnology.com/,San Jose,,,"Antibodies, ELISA kits, Assays Kits, dyes, assay / antibody services",,BPG,302,"2200 Ringwood Ave, San Jose, CA 95131, USA",Assay Biotechnology Company Inc,https://www.assaybiotechnology.com/,0.9999999999999999,37.398404,-121.8975689
Assembly Biosciences,https://www.assemblybio.com/,South SF,,,Small Molecule Antivirals,,BPG,303,"2 Tower Pl 7th floor, South San Francisco, CA 94080, USA",Assembly Biosciences,http://www.assemblybio.com/,0.9999999999999999,37.6672795,-122.3967505
Astoriom,https://www.astoriom.com/,San Diego,,,"R&D sample storage, protection, and compliance",,BPG,305,"6696 Mesa Ridge Rd Suite B, San Diego, CA 92121, USA",Astoriom,https://www.astoriom.com/,0.9999999999999999,32.9023141,-117.1750721
AstraZeneca,https://www.astrazeneca.com/,South SF,,,"Small Molecules, Vaccines, Biologics",,BPG,306,"121 Oyster Point Blvd, South San Francisco, CA 94080, USA",Astrazeneca,,0.7999999999999999,37.664205,-122.3963318
Astraea Therapeutics,https://www.astraeatherapeutics.com/,Mountain View,,,Small Molecules,,BPG,307,"320 Logue Ave # 114, Mountain View, CA 94043, USA",Astraea Therapeutics,http://www.astraeatherapeutics.com/,0.9999999999999999,37.3965095,-122.0511129
Atara Biotherapeutics,https://www.atarabio.com/,Thousand Oaks,,,"Peptibody, Monoclonal Antibody, Cell Therapy",,BPG,308,"2380 Conejo Spectrum St Suite 200, Thousand Oaks, CA 91320, USA",Atara Biotherapeutics - Corporate Headquarters,https://www.atarabio.com/,0.9581818181818181,34.2037741,-118.9271468
Atec Spine,https://atecspine.com/,Carlsbad,,,Products for Spine Surgery,,BPG,309,"1950 Camino Vida Roble, Carlsbad, CA 92008, USA","Alphatec Spine, Inc",http://atecspine.com/,0.9297142857142858,33.1228816,-117.2832261
Athelas,https://www.athelas.com/,Mountain View,,,Instant point-of-care Immune-cell monitoring,,BPG,311,"1300 Terra Bella Ave, Mountain View, CA 94043, USA",Athelas Inc.,https://athelas.com/about,0.9999999999999999,37.4103755,-122.0811426
Athos Therapeutics,https://athostx.com/,Torrance,,,AI-Based Precision Therapeutics,,BPG,312,"1123 W Carson St, Torrance, CA 90502, USA",Athos Therapeutics Inc,https://athostx.com/,0.9999999999999999,33.8321526,-118.2954845
Atia Vision,https://atiavision.com/,Campbell,,,Modular Presbyopia Correcting Intraocular Lens,,BPG,313,"550 Division St, Campbell, CA 95008, USA",Atia Vision,https://atiavision.com/,0.9999999999999999,37.2624214,-121.9608034
Atila Biosystems,https://atilabiosystems.com/,Sunnyvale,,,Novel chemistry for nucleic acid amplification,,BPG,314,"500 Mercury Dr, Sunnyvale, CA 94085, USA",Atila Biosystems,https://www.atilabiosystems.com/,0.9999999999999999,37.3835867,-121.990607
Atomic AI,https://atomic.ai/,South SF,,,AI-based RNA Drug Discovery,,BPG,316,"151 Oyster Point Blvd 3rd Floor, South San Francisco, CA 94080, USA",Atomic AI,https://atomic.ai/,0.9999999999999999,37.663292,-122.3949582
Atonarp,https://www.atonarp.com/,Pleasanton,,,Molecular Analysis by Mass Spec,,BPG,317,"5960 Inglewood Dr Suite 100, Pleasanton, CA 94588, USA",Atonarp Inc,http://www.atonarp.com/,0.9999999999999999,37.6878859,-121.9013509
Attovia Therapeutics,https://www.attovia.com/,San Carlos,,,Proprietary biparatopic nanobody platform,,BPG,320,"1091 Industrial Rd Ste 310, San Carlos, CA 94070, USA","Attovia Therapeutics, Inc.",https://www.attovia.com/,0.9999999999999999,37.5043912,-122.2483388
Augmenta Bioworks,https://www.augbio.com/,Menlo Park,,,"Antibody Discovery, Target Identification Services",,BPG,323,"3475 Edison Way, Menlo Park, CA 94025, USA",Augmenta Bioworks,https://www.augbio.com/,0.9999999999999999,37.4767245,-122.1978853
Auransa,https://www.auransa.com/,Palo Alto,,,AI-based Drug Discovery,,BPG,324,"550 Hamilton Ave, Palo Alto, CA 94301, USA",Auransa Inc.,http://www.auransa.com/,0.9999999999999999,37.4482836,-122.1569092
Aureka Biotechnologies,https://aurekabio.com/,Laguna Hills,,,Digitalizing Therapeutic Discovery,,BPG,325,"23181 Verdugo Dr Suite 106, Laguna Hills, CA 92653, USA",Aureka Biotechnologies,https://www.aurekabio.com/,0.9999999999999999,33.62613150000001,-117.7300517
Aurora Biolabs,https://aurorabiolabs.com/,San Diego,,,Recombinant Research Proteins,,BPG,326,"7270 Trade St suite 103, San Diego, CA 92121, USA","Aurora Biolabs, LLC",http://www.aurorabiolabs.com/,0.9999999999999999,32.8892349,-117.1658581
Aurora Spine,https://www.aurora-spine.com/,Carlsbad,,,Spinal implants,,BPG,328,"1930 Palomar Point Way STE 103, Carlsbad, CA 92008, USA",Aurora Spine™,http://www.aurora-spine.com/,0.9999999999999999,33.129114,-117.2871609
Austral Biologicals,http://www.australbiologicals.com/index.php,San Ramon,,,"Research product distributor, Contract Services",,BPG,330,"Bishop Ranch 6, 2410 Camino Ramon # 163, San Ramon, CA 94583, USA",AUSTRAL Biologicals,http://www.australbiologicals.com/,0.9999999999999999,37.7725939,-121.9652829
Avacen Medical,https://avacen.com/,Carlsbad,,,Arthritis heat therapy device,,BPG,333,"6451 El Camino Real Ste C, Carlsbad, CA 92009, USA",AVACEN Medical,http://www.avacen.com/,0.9999999999999999,33.1172755,-117.2704919
Avails Medical,https://availsmedical.com/,Menlo Park,,,FAST Diagnostics,,BPG,334,"1080 O'Brien Dr, Menlo Park, CA 94025, USA","Avails Medical, Inc.",http://www.availsmedical.com/,0.9999999999999999,37.4743359,-122.1496792
AvantGen,https://www.avantgen.com/,San Diego,,,"Yeast-Display Technology, Human Antibody Discovery",,BPG,335,"6162 Nancy Ridge Dr #150, San Diego, CA 92121, USA","AvantGen, Inc",https://www.avantgen.com/,0.9999999999999999,32.8901511,-117.1853315
Avantec Vascular,https://avantecvascular.com/,Sunnyvale,,,Medical devices and peripheral vascular devices,,BPG,336,"870 Hermosa Dr, Sunnyvale, CA 94085, USA",Avantec Vascular Corporation,https://avantecvascular.com/,0.9999999999999999,37.386794,-122.0373773
Avellino Laboratories,https://avellino.ai/,Menlo Park,,,"Gene Therapy, Molecular Diagnostics",,BPG,339,"1505 Adams Dr, Menlo Park, CA 94025, USA","Avellino Lab USA, Inc.",https://avellino.ai/,0.9600000000000001,37.4787502,-122.142469
Avenda Health,https://avendahealth.com/,Culver City,,,Prostate Tissue Ablation,,BPG,340,"4130 Overland Ave, Culver City, CA 90230, USA",Avenda Health,http://www.avendahealth.com/,0.9999999999999999,34.0132421,-118.4014161
Avenzo Therapeutics,https://avenzotx.com/,San Diego,,,Oncology Treatments,,BPG,342,"12707 High Bluff Dr # 200, San Diego, CA 92130, USA",AVENZO THERAPEUTICS,,0.7999999999999999,32.9488898,-117.2399326
Avenzoar Pharmaceuticals,https://www.avenzoarpharmaceuticals.com/,Los Angeles,,,Small molecule therapeutics for cancer,,BPG,343,"662 Encinitas Blvd #248, Encinitas, CA 92024, USA",Avenzoar,http://avenzoarpharmaceuticals.com/,0.9999999999999999,33.0490649,-117.277853
Avidity Biosciences,https://www.aviditybiosciences.com/,San Diego,,,Antibody-Oligonucleotide Conjugates,,BPG,346,"3020 Callan Rd, San Diego, CA 92121, USA","Avidity Biosciences, Inc.",https://www.aviditybiosciences.com/,0.9999999999999999,32.9071879,-117.240311
Avirmax,https://avirmax.com/,Hayward,,,rAAV-mediated Gene Therapy Technology,,BPG,348,"25503 Whitesell St, Hayward, CA 94545, USA","Avirmax, Inc.",https://avirmax.com/,0.9999999999999999,37.62902770000001,-122.1293618
Avisi Technologies,https://avisitech.com/,Redwood City,,,Nanotechnology-enabled implant that controls intraocular pressure in the eye to treat open-angle glaucoma,,BPG,349,"1733 Woodside Rd, Redwood City, CA 94061, USA","Avisi Technologies, Inc.",https://www.avisitech.com/,0.9999999999999999,37.454346,-122.2284927
Aviva Systems Biology,https://www.avivasysbio.com/,San Diego,,,"Antibodies, Peptides, Kits, etc.",,BPG,350,"6350 Nancy Ridge Dr #106, San Diego, CA 92121, USA",Aviva Systems Biology Corporation,http://www.avivasysbio.com/,0.9999999999999999,32.887984,-117.182214
Avive Solutions,https://www.avive.life/,Brisbane,,,Automated External Defibrillator,,BPG,351,"185 Valley Dr, Brisbane, CA 94005, USA",Avive Solutions Inc.,https://avive.life/,0.9999999999999999,37.6873649,-122.4039825
Axim Biotech,https://aximbiotech.com/,San Diego,,,Ophthalmological Diagnostics,,BPG,354,"6191 Cornerstone Ct E, San Diego, CA 92121, USA",AXIM Biotech,https://aximbiotech.com/contact/,0.9999999999999999,32.8948231,-117.1883507
AxisPharm,https://axispharm.com/,San Diego,,,"Bioanalytical Services, Proteomics, ADC Linker and Bioconjugation Services",,BPG,356,"5820 Oberlin Dr STE 104, San Diego, CA 92121, USA","AxisPharm - Bioanalytical Services, Proteomics, ADC Linker and Bioconjugation Services",https://axispharm.com/,0.9287804878048781,32.893965,-117.1940942
Axon Therapies,https://axontherapies.com/,Santa Clara,,,Catheter Ablation System for Heart Failure,,BPG,357,"2326 Walsh Avenue, Santa Clara, CA 95127, USA","Axon Therapies, Inc.",http://www.axontherapies.com/,0.9999999999999999,40.754045,-73.9933586
Axonics,https://www.axonics.com/,Irvine,,,Sacral Neuromodulation Device,,BPG,358,"15515 Sand Canyon Ave, Irvine, CA 92618, USA","Axonics, Inc",https://www.axonics.com/,0.9999999999999999,33.6696096,-117.7693403
Azena Medical,https://www.azenamedical.com/,Walnut Creek,,,Pretty medical devices,,BPG,361,"1777 Botelho Dr #100, Walnut Creek, CA 94596, USA",Azena Medical,http://azenamedical.com/,0.9999999999999999,37.8930971,-122.0635352
BCN Biosciences,http://www.bcnbio.com/,Pasadena,,,"Small Molecules, Monoclonal Antibodies",,BPG,365,"2265 E Foothill Blvd, Pasadena, CA 91107, USA",BCN Biosciences LLC,http://www.bcnbio.com/,0.9999999999999999,34.149851,-118.1036615
